,popularity
36234,34
213309,56
65620,48
84622,47
207365,58
178333,36
145698,61
150551,67
187770,22
18864,51
10229,49
26762,36
29782,22
155430,59
44886,48
203440,31
63000,45
224310,55
30832,19
150461,62
71438,21
229727,41
132316,54
81641,15
28130,36
227764,48
71236,18
147100,51
78898,59
87463,75
63874,44
87606,71
163201,30
97762,53
169276,28
91163,51
103291,50
36124,46
16991,53
73932,0
119061,55
14823,67
18018,53
120372,56
141337,61
13203,41
29921,34
176714,43
176808,47
70543,57
82932,13
124862,37
110867,67
46009,47
205155,24
165524,34
121833,53
173596,16
205390,29
37369,43
84693,50
118688,58
53546,4
170542,25
201298,32
90095,56
190527,13
35441,23
144611,46
188743,17
121635,49
8428,37
19012,48
218948,30
90110,56
70856,61
95207,62
52633,36
56393,62
198498,41
190515,31
91756,50
218405,38
49668,35
1548,68
112630,65
108279,77
203462,36
22016,53
197390,40
204943,29
206586,29
65912,38
187903,28
99717,54
81079,7
167937,35
221617,26
96899,54
83916,43
215066,47
193020,56
97446,53
225204,61
32436,21
182799,33
90587,53
181734,32
206206,21
84260,45
50452,27
120021,50
226619,57
142860,53
37824,34
158400,54
34737,15
221200,32
37309,45
162652,38
38268,30
60429,49
3628,40
75018,0
72097,20
203735,33
202786,27
30148,22
188967,23
228758,40
43096,46
37413,32
216041,47
123642,5
79196,61
148994,39
198557,45
199605,37
69102,61
112722,62
78468,61
40944,69
224694,71
112024,65
18497,49
137826,21
23212,48
219949,25
145072,41
48950,36
95511,61
29013,30
141384,54
144502,42
120311,52
195157,4
21068,52
202910,37
173622,16
168696,30
94949,62
143089,49
52628,25
120348,49
153589,54
174335,16
19011,53
58643,31
90877,49
33071,17
100779,51
221734,20
152752,68
163412,31
173273,17
168078,34
30819,26
152889,64
71711,29
126406,39
120119,59
17857,60
43005,51
32535,21
206283,25
85267,41
27877,47
230930,56
183315,18
79807,10
206693,23
64583,44
531,0
97836,58
173008,18
145426,52
127654,37
100637,48
164646,17
167823,35
223292,58
22431,49
42991,55
169603,28
154919,51
37052,31
60828,55
179372,43
219634,26
110863,68
230887,43
120303,55
205692,28
178313,31
209876,33
93536,66
93752,69
109661,72
421,8
76890,0
51651,27
89897,52
124910,37
50669,29
143543,45
148370,45
75097,0
223504,62
34339,24
201204,35
38689,40
209833,38
68110,64
50698,31
198473,51
42136,59
113005,67
81830,15
100160,56
152865,68
114392,68
196274,0
31615,24
124986,0
128030,33
122454,58
152854,64
40732,67
212901,60
91931,54
229469,43
232131,49
150448,66
195117,7
123872,41
231707,42
77012,0
10066,50
21309,50
73885,1
4280,39
206820,24
159186,43
11816,55
110578,67
230186,38
94452,58
181240,32
109039,71
232031,45
169059,30
227793,51
83429,47
138579,28
226972,45
67569,66
206619,26
219538,31
27859,45
56782,55
19340,52
85296,47
203144,30
61648,55
71470,28
100635,60
62554,43
158926,47
176625,38
147849,43
129761,0
176599,33
82051,11
61269,54
42025,60
73944,1
225087,55
27727,45
25719,36
186557,22
203930,23
190610,25
177303,37
14910,66
183235,19
13040,42
158415,44
161798,36
130104,28
64503,40
192701,60
176666,41
200940,30
67254,70
190787,27
60735,56
18824,55
171617,20
94045,64
223751,67
85959,39
89685,64
56137,12
34837,21
151840,64
180642,37
103802,46
189835,21
215660,47
65258,41
215130,48
28851,30
218708,30
84225,48
99163,54
165871,13
48435,44
54223,1
108146,79
173525,16
79010,62
213497,54
197207,38
19477,45
232054,40
168297,33
86371,42
68246,64
78641,62
109669,70
22339,65
51468,27
211786,9
230449,42
32800,21
213441,54
217940,32
159717,34
196447,0
4119,39
65342,43
37324,40
114652,68
142305,52
78017,61
73525,0
15386,63
147845,51
164096,31
116020,63
75089,0
148379,44
150592,60
93523,63
142233,50
69022,61
21989,50
47089,37
49305,33
55565,2
110455,67
23076,48
33359,36
47139,44
134365,26
174210,15
218445,42
184678,13
123308,0
15478,15
123036,52
45347,20
164409,24
195978,0
206037,29
125380,33
148669,47
190502,43
92413,43
109908,69
66366,37
139755,58
183062,24
102994,45
190399,16
225565,56
202105,26
183635,16
11229,46
32012,25
159008,46
218098,27
165047,21
10626,47
114107,70
79024,56
118185,57
125710,31
195795,1
37384,44
179644,31
27813,53
110881,74
227119,59
173702,16
154381,53
147514,47
19485,53
6971,38
92656,49
54097,60
182856,22
227798,50
151545,66
231328,44
125456,41
125736,41
200099,43
123050,50
38146,36
118306,56
197026,35
185340,36
91702,59
126500,0
143622,45
8818,34
112628,63
181994,41
60237,54
99816,48
22773,61
153984,54
18421,49
101332,38
54058,66
90850,49
93500,63
137516,41
160181,47
157056,46
59112,16
218069,28
17366,52
55020,60
581,13
195068,2
208845,43
208568,39
165746,36
122890,64
69526,60
201692,36
63079,41
113314,64
70724,63
126477,35
115652,61
69281,60
228825,44
135635,40
70439,60
77729,64
193450,55
29433,24
125817,33
195187,2
124932,37
224920,59
206621,29
35581,15
228374,47
14083,69
89352,51
24519,42
157228,35
64655,47
53511,23
36667,35
26365,33
120281,55
116367,60
196256,0
16138,64
76951,0
69451,66
74995,0
187974,24
157658,38
158232,55
114166,72
219238,24
36989,33
20384,49
211111,33
3651,39
207901,48
24063,40
224023,64
231896,36
1544,66
211556,10
30901,43
138933,81
64041,46
34156,17
92739,58
115548,69
16259,0
42361,51
29716,25
85091,50
70436,58
177066,45
163946,24
83702,42
83652,49
167093,62
20102,59
227154,42
147815,39
45763,61
210043,39
118173,59
144664,49
150425,60
80579,10
60075,29
122194,49
38116,37
191968,70
111277,69
64084,41
21693,48
36364,36
147895,40
111290,66
30511,28
51533,33
12289,46
223192,64
182794,27
86192,50
189900,21
134564,30
126610,47
124272,41
62880,45
40342,28
227633,52
53913,64
77413,65
224246,58
16328,57
5884,57
133996,31
8341,35
3684,41
14239,73
3619,39
101573,53
177,65
177025,1
72645,8
156744,43
218840,28
108474,73
57072,52
145322,45
1330,69
227595,45
201208,40
212927,67
77237,72
202647,37
78341,54
22390,59
159231,47
32518,22
77536,64
226667,47
197951,51
174861,20
43555,54
16934,66
176399,35
229220,13
150115,69
80403,15
124809,37
105881,9
114942,63
123268,0
78639,61
129125,27
173403,17
103046,49
160571,39
169710,24
16233,61
119677,61
5913,52
213319,56
163094,22
174421,14
126395,31
159404,45
220617,23
133944,34
219075,33
169672,26
101674,54
12348,47
115160,68
222305,68
195466,1
203425,29
85038,29
35426,11
42378,51
46621,47
170759,23
154552,51
153850,57
208686,43
143993,45
121419,52
43110,50
123139,1
190549,20
150751,65
48278,40
176222,49
17991,49
189517,21
112805,70
7842,42
21934,49
159258,46
207652,54
27423,40
5469,56
77688,63
188704,26
8850,35
177459,38
95325,58
48292,39
137765,39
49701,37
224807,62
143848,45
137673,29
13914,75
7895,38
146750,56
133744,33
211082,37
16224,63
45206,11
80149,15
66519,34
105247,0
156895,39
139772,52
35431,23
65307,39
119641,54
62958,44
7631,36
79838,12
87381,73
77372,75
47325,44
94380,64
33256,13
209117,41
91358,49
102766,45
136398,29
116771,58
200366,41
118433,59
76244,0
46527,42
107289,9
18082,56
110226,74
90807,49
215044,48
110481,64
104739,15
107301,8
186067,33
223657,61
136878,29
101981,47
180535,35
66537,40
71019,27
132896,40
72198,13
201367,29
222881,65
195644,4
145929,57
154598,51
110689,67
132964,42
39832,37
230442,41
41458,59
221898,65
106200,5
121365,53
101644,51
220509,22
23356,49
113251,65
34985,15
662,1
38095,28
123012,40
127860,25
206601,21
133608,29
37713,40
74909,0
226771,53
118295,57
154771,56
112960,64
128284,34
59637,55
111979,63
138697,26
231678,41
121193,52
194926,5
91843,72
24919,44
53368,20
82071,14
73363,3
27217,42
198844,43
201346,38
3032,56
140257,61
79095,55
110843,69
131253,39
216497,43
48104,37
76940,0
210550,36
204338,27
113311,63
94491,59
231750,41
165511,27
58079,37
141110,47
103735,43
6935,49
196301,0
78086,64
688,45
125079,36
198248,52
129185,0
57936,28
84261,46
11442,45
144031,49
61729,50
214569,49
191386,23
168908,27
38342,41
232486,46
59190,22
57396,62
134882,33
109663,71
208551,46
49224,34
212041,14
22737,44
8048,36
174433,13
80059,11
179065,33
181634,40
95337,59
5220,50
54250,0
113566,59
114058,70
120078,55
131410,50
88436,57
9747,48
159707,39
38128,31
214160,51
168066,33
87598,75
169518,30
120189,54
170402,24
188917,17
42763,51
40166,27
173188,17
42613,52
210733,33
134009,36
190157,15
149436,63
70170,56
124265,39
225963,55
222704,65
85725,51
141917,60
74250,0
101632,53
162301,35
197930,46
48990,42
158958,44
190761,20
231356,45
23643,50
132787,31
147842,45
81983,14
180796,32
129052,28
14296,68
23548,48
77685,65
51208,30
145752,56
64328,43
148687,42
125862,32
116251,60
203398,34
120543,56
203940,38
10960,43
228652,39
45587,9
103540,50
10653,48
132058,42
93527,66
30547,31
169182,27
42855,48
189025,26
83603,45
54874,63
134303,41
188123,18
122957,47
59632,52
15511,58
93857,60
119338,55
115502,62
230380,40
201002,29
78731,57
202241,33
193480,56
155989,55
7826,40
43009,61
188324,34
29828,20
65867,55
6555,52
11244,45
105038,0
167619,41
218931,31
13426,48
94137,52
94651,66
69308,61
208696,38
75723,0
104436,20
178961,32
172989,16
224846,57
67053,72
152644,65
163272,22
33491,15
222465,73
158099,52
182808,27
91212,56
118126,58
123473,43
107615,10
111242,71
140795,50
16193,54
207317,57
89478,55
184764,31
65384,37
201121,29
188592,16
134884,37
210482,34
97679,55
216940,33
159712,50
218286,29
126431,0
84575,42
153045,60
116647,62
32538,24
93835,63
144276,45
152476,74
153592,56
212976,59
69168,59
172285,31
204540,26
171831,18
86392,37
96871,50
137849,47
177334,40
91004,47
98132,52
74251,0
4837,50
160351,36
132460,42
127054,26
205865,23
129943,27
133830,51
205288,21
165454,21
52383,23
47049,37
186313,29
116133,61
122928,51
101172,55
105778,7
121148,49
149221,67
130043,29
189128,23
214248,51
191250,15
156723,46
131745,40
73889,0
170538,25
159952,41
26859,38
167416,45
174000,15
89524,51
16397,62
40876,58
3511,51
163193,26
195096,11
43474,62
80559,7
76554,0
231123,37
105034,0
183560,33
165563,19
226183,57
204884,28
107114,12
214057,54
162402,28
201079,33
37838,26
83174,51
152840,72
143896,57
68830,64
33148,14
39269,34
144574,51
132951,35
171077,22
2433,40
93064,68
5777,55
203064,36
154484,56
162125,34
148548,49
33622,18
164025,33
8696,35
201625,30
222770,58
119821,58
193918,11
16181,62
193894,8
171736,21
148005,44
157728,47
220664,36
60660,48
45877,50
153020,53
215042,49
134527,33
154419,50
175839,12
167402,45
156489,55
98087,53
149051,43
96289,57
102912,45
38662,28
30865,24
61197,52
52887,26
201619,40
45786,66
39713,28
91310,57
135923,24
59125,18
102998,46
195690,0
170857,21
72697,7
169593,27
226558,53
7588,38
199145,38
634,6
183450,16
136023,31
2853,55
45165,14
147321,52
181010,32
35255,13
139741,55
162678,33
167191,26
56241,3
88336,59
20218,50
171081,21
172351,18
32637,18
182082,36
175402,12
128121,32
198778,41
177316,42
203796,29
2000,56
150356,62
208753,45
50052,37
174520,14
173746,17
158754,50
207606,52
124590,38
19352,53
21027,53
128546,33
47520,37
81513,12
4723,57
80353,19
81877,5
136605,27
159881,54
48936,31
212433,67
54982,60
159212,46
49435,30
183909,16
99762,50
80000,21
58512,26
135162,57
209530,38
198177,48
4968,52
140430,47
232340,42
101622,53
24536,42
208052,50
142956,46
80729,7
173061,15
231929,38
51088,33
89836,59
49480,31
20302,50
32324,20
7884,45
135519,25
41271,61
184313,29
151222,59
147741,44
40348,27
228694,55
86429,44
148284,44
136133,1
138594,56
121076,50
212176,28
206727,26
221485,26
138922,92
194587,13
52874,23
44006,55
206481,27
97729,65
10612,48
61650,53
22308,59
190307,39
78403,64
197360,42
184738,9
15027,61
167785,39
59639,52
13655,79
175641,25
116366,63
211653,12
153775,64
82068,8
210242,33
79556,10
196954,37
169842,25
169204,27
30682,22
229845,41
150147,62
37937,25
95639,66
65,0
16466,57
145023,51
28584,30
25948,32
189942,15
97691,51
63092,44
168374,32
27515,46
139955,52
198118,45
5825,63
100592,49
156516,54
216,63
43219,53
92748,74
10726,50
124723,2
196710,37
218110,30
186001,32
159372,40
62188,52
214734,50
205843,25
35021,15
197191,36
131185,42
122122,50
28608,36
188201,26
61989,51
159454,41
61626,51
215505,61
188602,18
39086,24
157506,34
94410,59
137137,30
65774,49
2443,41
144121,50
14911,60
154583,50
140701,57
83304,47
12788,48
14004,72
190361,14
63489,46
166876,76
61187,51
23426,45
187709,27
96159,56
19846,46
165647,21
73235,2
16827,52
58698,24
870,53
18754,55
147449,51
74009,0
49359,39
77942,62
34623,17
203754,29
126628,28
159802,43
151671,63
137126,31
120017,54
39071,42
46990,44
113384,66
124588,38
10684,50
141490,56
58841,19
77496,71
116344,58
218760,28
121698,48
208898,41
200620,35
46081,56
147789,48
9217,52
187449,20
72843,8
207083,25
138089,34
5256,55
166814,67
83970,44
152454,69
216340,43
106686,9
115563,64
165686,19
171279,22
219182,40
75456,0
140171,62
194104,6
101039,49
231914,39
213075,59
161982,26
138450,27
20285,52
78096,77
134258,32
119959,58
210190,37
83042,9
149156,62
208803,44
47819,37
215643,46
83621,48
42651,57
18871,55
131732,36
219440,30
89504,50
20611,53
223486,58
62122,55
97481,54
186070,60
201666,36
97731,52
13721,79
160989,27
175262,13
199777,39
72906,3
231976,35
170550,23
193425,58
59057,22
97763,60
213017,59
171678,21
88502,55
53632,32
109390,70
213703,54
115312,63
123974,8
191014,17
64635,44
160195,37
113891,60
114215,69
213521,55
100457,52
184768,27
53088,25
95497,62
109595,71
206419,24
206232,25
108361,77
138663,26
118744,61
209264,42
164755,35
177395,52
160336,37
30147,31
65507,43
217136,39
23471,53
11691,43
27636,39
104239,0
83778,46
208830,37
221784,28
59375,20
173472,16
142153,53
95349,61
132997,31
143313,49
95495,52
31448,23
34061,15
83327,51
34055,21
138703,26
112433,67
1575,58
198445,43
171174,22
92781,47
191668,14
97687,53
164293,23
87158,79
33276,15
122811,57
50485,24
180967,37
124751,4
174527,15
153314,63
206020,20
212486,68
195305,0
89040,53
56611,57
128962,37
111866,64
174769,25
165813,14
66690,74
136285,30
11803,53
60737,50
57641,1
4862,50
12024,40
150176,66
79865,18
33501,18
82486,7
68954,62
141001,49
159006,45
153758,55
35368,28
78058,64
79337,20
159141,49
61543,52
36012,19
31796,24
200847,30
171445,21
143020,46
131939,40
91372,50
36099,35
62159,52
151088,61
186812,28
43965,51
62380,47
208439,40
167407,45
229277,44
94697,65
81172,6
87568,70
99695,48
112483,69
209615,39
99153,49
197032,42
156853,45
157466,38
68810,65
216034,45
36975,27
152677,67
47841,32
226235,59
83315,43
210966,45
170731,21
225228,54
144412,49
162298,27
33138,23
10890,43
88172,62
17223,59
228222,52
31856,26
5808,69
181809,53
220503,21
196492,2
165632,28
207620,54
17259,58
90671,56
87505,73
924,44
122501,55
138094,31
231487,44
45532,20
26051,35
166599,74
164470,28
223394,57
88592,63
16382,56
36545,30
51569,34
161971,30
69923,60
181313,33
120877,51
114927,63
15611,65
92844,76
76218,1
157787,43
199848,39
148886,42
149755,63
210227,35
112143,65
228100,46
99443,51
2200,42
220863,20
139524,59
196670,38
203270,31
177150,38
179323,36
104723,19
91257,55
173502,15
62121,47
83627,45
52936,23
220724,26
204209,25
206971,21
113429,66
192644,53
57717,5
101659,58
182041,37
200987,32
108490,75
76685,0
224628,57
75887,2
80863,12
134044,30
340,1
7426,37
104919,63
173939,14
143227,62
82925,18
207638,48
214740,50
119939,53
7715,43
216362,44
52338,28
223583,59
171759,19
180071,44
228663,46
76488,0
215979,49
157987,39
114186,68
213386,0
180100,33
158310,46
72025,22
465,0
229497,45
42538,52
38322,29
117658,57
184885,40
194074,7
66787,79
159408,39
113398,66
164335,31
86851,38
20347,52
162669,32
179267,31
21433,50
124096,40
15771,61
35023,9
177157,34
155026,53
47535,39
167109,33
152689,68
29585,33
223044,62
96317,53
66265,42
76239,0
214381,49
24350,41
83549,51
107626,6
213115,57
29901,27
126253,35
171934,20
30401,22
23494,43
205016,26
94181,66
76960,0
99732,52
151908,53
229681,44
109444,78
179242,43
172504,18
124769,39
152056,60
147652,40
93361,64
98164,49
23701,40
21679,43
219115,28
66080,42
193619,53
13131,39
72451,10
183528,20
230226,45
35951,19
134076,32
117924,54
185028,34
94375,57
121871,55
177544,35
228907,38
40829,63
131894,45
39411,28
222368,67
105721,6
196615,43
20462,49
102231,56
84201,41
3374,51
2874,55
222560,72
119556,50
124456,39
5638,48
105749,7
63120,46
24763,39
156287,54
123332,0
173187,16
161499,28
28351,37
91244,51
7400,40
351,0
216230,44
40264,27
181464,30
1052,43
118637,57
172200,20
14498,62
55086,55
166607,68
78860,60
103725,47
13964,74
59368,15
200219,41
173521,15
120064,54
59536,51
171859,21
123155,49
144778,45
223252,62
170292,23
79786,9
194699,3
145824,57
133902,32
193929,11
83595,53
221263,25
211652,11
113811,57
162451,34
29286,31
146730,55
141835,48
105470,11
43239,46
151528,57
120675,57
216799,50
35544,16
11545,47
147901,45
142876,47
3911,50
53760,37
201770,40
131696,37
62366,47
74539,0
209333,45
60503,47
4194,39
153902,61
78484,58
145940,64
44741,47
131168,40
8774,33
3344,53
32035,21
53449,25
219128,29
227641,46
199135,40
219455,29
37267,33
163871,30
25966,33
101528,55
144169,47
160321,43
66187,42
223901,55
207535,56
130233,26
71012,36
68048,64
3024,53
127310,29
187684,18
223042,62
211621,11
160903,43
95588,52
54786,63
141014,47
85134,48
20548,44
171065,22
220027,30
119355,38
61944,52
175765,25
223028,62
46551,42
220692,23
49593,31
52189,32
175480,12
80090,17
189203,22
174176,16
188710,17
88994,53
9422,50
131578,38
180437,30
122004,48
112762,66
76222,0
197405,36
112509,64
220918,28
136451,22
179664,34
231251,39
45005,47
188939,23
8908,37
43524,54
32069,19
168886,29
134377,44
56156,2
216633,44
181271,30
218658,34
146255,52
196603,42
100526,48
45462,13
201221,30
209447,42
19892,47
122140,55
39692,35
3816,43
106610,8
83624,52
188806,21
16203,56
200949,28
30352,25
101823,48
14412,62
52912,31
91734,52
4420,37
109302,66
80927,9
222418,64
214292,33
216264,43
80267,9
211679,11
15220,69
120019,58
88645,56
143384,51
16232,56
37609,33
27201,45
154774,51
103481,46
127106,33
8125,37
89320,55
37194,33
51978,28
43929,49
173038,16
204576,24
137047,28
109608,78
120824,50
124218,46
33234,19
104726,19
40396,21
75933,0
67928,66
105060,53
24857,41
154683,55
63119,43
86307,40
203261,31
117107,60
174683,13
83695,49
144835,43
44131,48
110800,64
148102,43
162147,41
201669,35
212246,8
1969,42
119372,56
135756,33
168619,30
44468,50
4876,55
53430,31
66986,76
167358,46
225367,58
48245,42
99078,55
154151,51
44460,51
34410,20
148948,44
55962,2
82468,14
70730,57
30395,34
214088,52
4285,39
88041,54
203737,25
186199,26
202057,35
132924,44
191775,21
132270,37
116308,69
154648,50
85719,42
130754,27
219271,35
80484,14
203386,29
137314,42
205239,35
4495,0
180742,34
47950,33
25160,34
97477,56
125734,39
221730,39
16790,66
37570,30
196101,0
80499,14
122248,51
151080,63
190465,22
155530,54
148297,41
103091,43
113880,63
157373,39
148929,44
171975,20
202351,33
104604,0
209378,40
225483,59
156531,53
106865,5
175445,12
191020,19
217603,38
143477,49
170439,22
30256,30
153665,58
63343,57
101181,54
3289,54
196922,44
194790,4
173320,16
223538,58
161032,38
230370,46
59730,51
131730,39
95813,57
85064,45
45141,16
180757,29
171294,22
162376,27
179592,38
89499,52
